time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.540000000000001,0.06032042621014683,0.004687608776065973,12.585312912011844,0.000533860208538961,6.257367635619865,0.0,0.1352268948964676,0.017161648091685345,3.2761242624985414,0.020441418935265628,-0.022757053105474555,0.0,428.08012063037086,430.41257662094984,426.9779135506394,429.1234517050646
1.560000000000001,0.06309397979302206,0.005032267702163836,12.651546445323945,0.0009455833298046556,6.256912591903255,0.0,0.14212846339105575,0.017304244518100906,3.347229068711434,0.018035284042643544,-0.023198291136486932,0.0,480.8100714240504,480.70978100241774,481.1637142784088,480.61686965347957
1.580000000000001,0.06599131184051107,0.005380322685116431,12.718613446244403,0.0013062891129314025,6.256450364788014,0.0,0.1476047413578455,0.017501253777158634,3.3594710233344163,0.018020982020452686,-0.021333508313046846,0.0,426.9565858146794,427.4335621301738,427.450594442703,427.4468867508825
1.600000000000001,0.06900601212054505,0.005733405939323143,12.786182577512287,0.0016667121094497972,6.256029003832037,0.0,0.15386528664555124,0.017807071643512536,3.397442103454009,0.01810291014967578,-0.018074916505627155,0.0,451.9033942713248,452.6907398029505,451.2031798967192,451.222952003025
1.620000000000001,0.07214033778726674,0.00609304647938098,12.854269223249466,0.002030346262730909,6.2557169580429,0.0,0.15956728002661733,0.018156982362271114,3.4112224702638194,0.01632755086885949,-0.02802001992145925,0.0,429.9730919066893,427.43795116672936,429.8120698112374,429.3603738756496
1.640000000000001,0.07539159562678845,0.006460614347776532,12.922712967160404,0.0023689733685960945,6.255185491093574,0.0,0.16555850392555319,0.018599804477284113,3.4331519208299923,0.021242037309564706,-0.0356270494471979,0.0,438.5250322263087,436.6249532690109,435.9413942670202,437.1715700570422
1.660000000000001,0.07877758087118286,0.006838939985902851,12.992086061844345,0.0028070460645750472,6.254491807567206,0.0,0.1730400205138888,0.01923275933534783,3.5041575475641253,0.02638634480180269,-0.041768297296956636,0.0,482.54801088760536,481.15474372590097,480.8719448403233,482.0395774204991
1.680000000000001,0.08231403087474404,0.007230995743023511,13.062843773953032,0.0033397965945978214,6.253661350898826,0.0,0.1806049798422299,0.01997281637671816,3.5716136633046975,0.023216602229821484,-0.044901754671298644,0.0,479.74600739179976,479.030897364319,478.98288008626,478.25922725329264
1.700000000000001,0.08599138980996304,0.007637834733057218,13.134524638876554,0.00381266092045518,6.25278067196502,0.0,0.1871309136796706,0.020711082626652465,3.596472829047574,0.01908567466782184,-0.050793470825270214,0.0,442.50069944225015,441.04203168341104,440.5465341556891,439.520640933833
1.720000000000001,0.08980824260012468,0.008061365497038174,13.206933772581776,0.004197216806326232,6.251772950777971,0.0,0.1945543653364932,0.021641993771443217,3.6444405414746246,0.021469953391027537,-0.05483035810542073,0.0,463.0983633760168,462.1432036664176,461.82163725230237,462.38544179883826
1.740000000000001,0.09376775852317272,0.008503349217251335,13.28003916337235,0.004626903867803733,6.250679609246099,0.0,0.20139722696831014,0.022556378249872996,3.6660985375828554,0.02222889167227523,-0.05227472501882763,0.0,437.7291145414476,438.3646467147629,438.61612331711694,438.80519040862606
1.7600000000000011,0.09786681549254056,0.008964599602938612,13.353586966344633,0.005098211642390105,6.249657782395422,0.0,0.2085084699684738,0.023568660318854844,3.688681759645451,0.02954051818633517,-0.059154790381812546,0.0,440.1365517392927,438.4230844948454,438.63599236691084,440.4539480057974
1.7800000000000011,0.10210871818846838,0.009446881290898344,13.4275382712885,0.005692380245504225,6.248475416868246,0.0,0.2156817996243076,0.024659508477118373,3.7064487347412514,0.026948901167033835,-0.05794625369606458,0.0,434.8368165143387,435.13791556995994,435.3259942799452,434.67517894085944
1.8000000000000012,0.10650611425658825,0.009953807945805993,13.502118365540642,0.006237302727053695,6.247318802332902,0.0,0.22405780718768045,0.02603315701364658,3.7515606904730707,0.03039693196990561,-0.06009592277665066,0.0,460.57549433271646,460.0629381435477,460.35050976678565,461.1684698458267
1.8200000000000012,0.11106695730339071,0.01048832909466175,13.577409350635877,0.006849630966026865,6.246118852896096,0.0,0.23202649749256601,0.02741895787192919,3.7775378190504005,0.033359903308076685,-0.05811147387218658,0.0,442.69254287744104,443.17960475936474,443.16565627451973,443.89604120320973
1.8400000000000012,0.11579831823294681,0.011053492402148314,13.65344844315532,0.007559141520618873,6.244961817625818,0.0,0.24110959546304309,0.02909737287672728,3.8263714328939713,0.02416071981927449,-0.06133458018923038,0.0,464.28008081604963,463.5185919727401,465.94849002290744,463.78623947162265
1.8600000000000012,0.12071590768427014,0.01165430446010013,13.730509425202055,0.008051079717842136,6.243773083799182,0.0,0.2506493496692886,0.03098383291845437,3.8797267717795907,0.019983687179327282,-0.05262162694142627,0.0,468.16340650298645,470.19045066356733,468.8226078122335,467.8479410897371
1.8800000000000012,0.12583949026750804,0.012296570266746413,13.808947629104397,0.008457840760571322,6.2427428328888865,0.0,0.26170890865450075,0.03324274774617388,3.9640936184545796,0.016218770409179274,-0.04596105211145513,0.0,495.262806557908,496.7288683589828,496.1819124177088,495.35191527915305
1.9000000000000012,0.13118619986705635,0.012984955752915188,13.889049531921959,0.008782240623223636,6.241829952696865,0.0,0.2729620513003286,0.03559580087070351,4.046096663301448,0.016439924060011983,-0.04952218962863503,0.0,494.42093588920534,493.6321559161686,494.858729535642,494.907446594352
1.9200000000000013,0.13672858489899545,0.013714528609347805,13.970019929925455,0.009112523186033172,6.2408397563084215,0.0,0.2812764518935818,0.03736148477255816,4.05094313704802,0.01816275986728488,-0.05022561571312809,0.0,424.55564050735853,424.37286778661536,425.7221503808204,426.16412645016425
1.9400000000000013,0.14245197875508817,0.014482817009135677,14.051387691844232,0.009510087310487414,6.239868603504011,0.0,0.29106293371568914,0.03946735520622891,4.085833054829689,0.02644634931973386,-0.042057444577393105,0.0,452.7028177428446,454.6689125832346,452.74063338628486,454.73576408383565
1.9600000000000013,0.1483864305120554,0.015297012306072102,14.133755099234799,0.010040156761205843,6.23905910296903,0.0,0.3023822419810335,0.04195217448741358,4.150907684227003,0.024934751275247115,-0.05001336772515717,0.0,481.2956084995362,479.4848568666144,481.5129657948048,481.1698519919162
1.9800000000000013,0.15455600626580931,0.01616379510718521,14.217573996596965,0.010538915963436146,6.238103316099508,0.0,0.31457533339435684,0.04472610562389728,4.2309820519896935,0.025293015774161213,-0.05944528004256128,0.0,494.61394829243966,492.5242248079325,494.66748029598585,494.7466540491799
2.0000000000000013,0.1609537301087002,0.017083146639570283,14.30258752516925,0.011045731372612444,6.236923102580814,0.0,0.32519705089473133,0.04720904761461009,4.270370805238842,0.026675111062812614,-0.06361471217612016,0.0,459.79084517257496,458.79636893567556,458.92830442880296,459.2574056846222
2.0200000000000014,0.16753898250431554,0.018046744989976875,14.387790779461973,0.011579242827201242,6.235656277043283,0.0,0.3333281886668029,0.04915078742604904,4.249954624033481,0.026811003171332025,-0.06030753634444953,0.0,401.01779160969386,401.91470336535826,401.8680252268117,401.90521945899906
2.0400000000000014,0.1743073691549809,0.01905456690547837,14.472970072317707,0.012117633519593163,6.234553487280463,0.0,0.3435104763997338,0.05163140412410056,4.267974661539911,0.028894571727928364,-0.07468536400152154,0.0,440.4084734504418,436.82329551630556,440.27092982509816,440.78800809197475
2.0600000000000014,0.1812748286379255,0.02011142779187302,14.55836726440112,0.012695530407159872,6.23308136716744,0.0,0.3532354718947243,0.05405468451536432,4.27174454680123,0.0287901398559545,-0.08125608192369412,0.0,426.1043637060867,424.4110374606036,426.8064753282762,426.78000954955473
2.0800000000000014,0.18846222919075545,0.0212236045833117,14.644288373750078,0.013271929510666247,6.231464361314412,0.0,0.36550458338826874,0.05716299462850377,4.320366388094504,0.02769807173753914,-0.08528492429984837,0.0,468.3709500164219,467.4249423830146,467.9691794208529,467.7142591852276
2.1000000000000014,0.1958954894644968,0.022398464418640678,14.731114522437537,0.013825935063473516,6.22977024863121,0.0,0.3778214439858681,0.060322988904394095,4.362248480651414,0.027995117378142618,-0.08047123490493163,0.0,461.40247574418913,462.5355922181001,462.4500387938848,462.5203934832863
2.1200000000000014,0.20357577299393412,0.023636975480573436,14.818715544421108,0.014483100436360807,6.22817051854428,0.0,0.3902069089578644,0.06352811728888168,4.39785371770576,0.041942376988859484,-0.08487455437271613,0.0,457.28205707223367,456.223421131809,455.3550740905445,458.69053614138454
